"file"	"rel_file"	"line"	"block"	"token"	"text"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"303"	"def evaluate_warning_inventory"	"THRESHOLD_DEFINED_AS_INDEXED_METHOD"	"return ""THRESHOLD_DEFINED_AS_INDEXED_METHOD"", ""All warnings are classified and explained."", 0"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"328"	"def evaluate_causal_matrix"	"BLOCKED_FOR_CAUSAL_CLAIM"	"return ""BLOCKED_FOR_CAUSAL_CLAIM"", ""Causal matrix has unresolved HOLD/missing/block rows"", metrics"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"329"	"def evaluate_causal_matrix"	"THRESHOLD_DEFINED_AS_INDEXED_METHOD"	"return ""THRESHOLD_DEFINED_AS_INDEXED_METHOD"", ""Causal matrix threshold column present with no blocked rows."", metrics"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"341"	"def audit_brief_claims"	"BLOCKED_FOR_CAUSAL_CLAIM"	"""BLOCKED_FOR_CAUSAL_CLAIM"": [r""\bcauses\b"", r""\bdrives\b"", r""\bexplains\b""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"370"	"def main"	"smoke_days_unit_2015_2024"	"smoke_csv = output_root / ""tables"" / ""smoke_days_unit_2015_2024.csv"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"370"	"def main"	"2024"	"smoke_csv = output_root / ""tables"" / ""smoke_days_unit_2015_2024.csv"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"371"	"def main"	"2024"	"iech_hist_csv = output_root / ""tables"" / ""IECH_unit_2015_2024.csv"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"372"	"def main"	"2024"	"iech_mean_csv = output_root / ""tables"" / ""IECH_unit_2015_2024_mean.csv"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"375"	"def main"	"inputs_resolved"	"inputs_json = output_root / ""qa"" / ""inputs_resolved.json"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"434"	"def add_evidence"	"THRESHOLD_DEFINED_AS_INDEXED_METHOD"	"""THRESHOLD_DEFINED_AS_INDEXED_METHOD"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"452"	"def add_evidence"	"NO-GO_SCIENTIFIC_THRESHOLD"	"""NO-GO_SCIENTIFIC_THRESHOLD"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"462"	"def add_evidence"	"v0_gfas_era5_real"	"""priority=v1_moduleA_validated>v0_gfas_era5_real>BLOCKED_DECODER_REQUIRED>v0_parquet_proxy_degraded>NO-GO_SMOKE_ROUTE"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"462"	"def add_evidence"	"parquet"	"""priority=v1_moduleA_validated>v0_gfas_era5_real>BLOCKED_DECODER_REQUIRED>v0_parquet_proxy_degraded>NO-GO_SMOKE_ROUTE"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"462"	"def add_evidence"	"gfas"	"""priority=v1_moduleA_validated>v0_gfas_era5_real>BLOCKED_DECODER_REQUIRED>v0_parquet_proxy_degraded>NO-GO_SMOKE_ROUTE"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"462"	"def add_evidence"	"GFAS"	"""priority=v1_moduleA_validated>v0_gfas_era5_real>BLOCKED_DECODER_REQUIRED>v0_parquet_proxy_degraded>NO-GO_SMOKE_ROUTE"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"462"	"def add_evidence"	"era5"	"""priority=v1_moduleA_validated>v0_gfas_era5_real>BLOCKED_DECODER_REQUIRED>v0_parquet_proxy_degraded>NO-GO_SMOKE_ROUTE"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"462"	"def add_evidence"	"ERA5"	"""priority=v1_moduleA_validated>v0_gfas_era5_real>BLOCKED_DECODER_REQUIRED>v0_parquet_proxy_degraded>NO-GO_SMOKE_ROUTE"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"468"	"def add_evidence"	"NO-GO_SCIENTIFIC_THRESHOLD"	"""NO-GO_SCIENTIFIC_THRESHOLD"" if route_status.startswith(""BLOCKED"") else ""NONE"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"484"	"def add_evidence"	"NO-GO_SCIENTIFIC_THRESHOLD"	"""NO-GO_SCIENTIFIC_THRESHOLD"" if smoke_status.startswith(""BLOCKED"") else ""NONE"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"500"	"def add_evidence"	"NO-GO_SCIENTIFIC_THRESHOLD"	"""NO-GO_SCIENTIFIC_THRESHOLD"" if health_status.startswith(""BLOCKED"") else ""NONE"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"516"	"def add_evidence"	"NO-GO_SCIENTIFIC_THRESHOLD"	"""NO-GO_SCIENTIFIC_THRESHOLD"" if pop_cancel_status.startswith(""BLOCKED"") else ""NONE"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"532"	"def add_evidence"	"NO-GO_SCIENTIFIC_THRESHOLD"	"""NO-GO_SCIENTIFIC_THRESHOLD"" if warning_status.startswith(""BLOCKED"") else ""NONE"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"540"	"def add_evidence"	"2024"	"""IECH_mean_2015_2024"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"542"	"def add_evidence"	"2024"	"""count_unique(IECH_mean_2015_2024 across units) must be > 1 for ranking claims."","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"548"	"def add_evidence"	"NO-GO_SCIENTIFIC_THRESHOLD"	"""NO-GO_SCIENTIFIC_THRESHOLD"" if iech_status.startswith(""BLOCKED"") else ""NONE"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"564"	"def add_evidence"	"NO-GO_SCIENTIFIC_THRESHOLD"	"""NO-GO_SCIENTIFIC_THRESHOLD"" if causal_status.startswith(""BLOCKED"") else ""NONE"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"571"	"def add_evidence"	"inputs_resolved"	"add_evidence(""inputs_resolved"", inputs_json)"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"690"	"def add_evidence"	"NO-GO_SCIENTIFIC_THRESHOLD"	"if ""NO-GO_SCIENTIFIC_THRESHOLD"" in scientific_effects:"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"691"	"def add_evidence"	"NO-GO_SCIENTIFIC_THRESHOLD"	"scientific_decision = ""NO-GO_SCIENTIFIC_THRESHOLD"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\scientific_threshold_gate.py"	"pipeline\scientific_threshold_gate.py"	"725"	"def add_evidence"	"NO-GO_SCIENTIFIC_THRESHOLD"	"# Decision may be NO-GO_SCIENTIFIC_THRESHOLD while operational closure remains analyzable."
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"10"	"GLOBAL"	"v0_gfas_era5_real"	"""v0_gfas_era5_real"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"10"	"GLOBAL"	"gfas"	"""v0_gfas_era5_real"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"10"	"GLOBAL"	"GFAS"	"""v0_gfas_era5_real"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"10"	"GLOBAL"	"era5"	"""v0_gfas_era5_real"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"10"	"GLOBAL"	"ERA5"	"""v0_gfas_era5_real"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"12"	"GLOBAL"	"parquet"	"""v0_parquet_proxy_degraded"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"78"	"def detect_smoke_sources"	"parquet"	"# The parquet proxy path must not be interpreted as v1."
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"79"	"def detect_smoke_sources"	"parquet"	"if ""parquetfiles"" in _norm(cand):"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"85"	"def detect_smoke_sources"	"gfas"	"gfas_dir = modulec_datos / ""CAM-GFAS (ADS)"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"85"	"def detect_smoke_sources"	"GFAS"	"gfas_dir = modulec_datos / ""CAM-GFAS (ADS)"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"86"	"def detect_smoke_sources"	"gfas"	"gfas_gribs = sorted(gfas_dir.glob(""*.grib"")) if gfas_dir.exists() else []"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"86"	"def detect_smoke_sources"	"GFAS"	"gfas_gribs = sorted(gfas_dir.glob(""*.grib"")) if gfas_dir.exists() else []"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"86"	"def detect_smoke_sources"	"grib"	"gfas_gribs = sorted(gfas_dir.glob(""*.grib"")) if gfas_dir.exists() else []"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"86"	"def detect_smoke_sources"	"GRIB"	"gfas_gribs = sorted(gfas_dir.glob(""*.grib"")) if gfas_dir.exists() else []"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"87"	"def detect_smoke_sources"	"gfas"	"gfas_total_bytes = sum(int(p.stat().st_size) for p in gfas_gribs) if gfas_gribs else 0"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"87"	"def detect_smoke_sources"	"GFAS"	"gfas_total_bytes = sum(int(p.stat().st_size) for p in gfas_gribs) if gfas_gribs else 0"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"87"	"def detect_smoke_sources"	"grib"	"gfas_total_bytes = sum(int(p.stat().st_size) for p in gfas_gribs) if gfas_gribs else 0"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"87"	"def detect_smoke_sources"	"GRIB"	"gfas_total_bytes = sum(int(p.stat().st_size) for p in gfas_gribs) if gfas_gribs else 0"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"89"	"def detect_smoke_sources"	"era5"	"era5_candidates = sorted(modulec_datos.glob(""*ERA5*.zip""))"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"89"	"def detect_smoke_sources"	"ERA5"	"era5_candidates = sorted(modulec_datos.glob(""*ERA5*.zip""))"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"90"	"def detect_smoke_sources"	"era5"	"era5_zip = era5_candidates[0] if era5_candidates else None"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"90"	"def detect_smoke_sources"	"ERA5"	"era5_zip = era5_candidates[0] if era5_candidates else None"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"92"	"def detect_smoke_sources"	"parquet"	"parquet_candidates = ["
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"93"	"def detect_smoke_sources"	"parquet"	"modulec_datos / ""ParquetFiles 2017.zip"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"94"	"def detect_smoke_sources"	"parquet"	"modulec_datos / ""ParquetFiles 2022.zip"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"96"	"def detect_smoke_sources"	"parquet"	"parquet_existing = [p for p in parquet_candidates if p.exists()]"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"102"	"def detect_smoke_sources"	"gfas"	"""gfas_dir"": str(gfas_dir) if gfas_dir.exists() else """","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"102"	"def detect_smoke_sources"	"GFAS"	"""gfas_dir"": str(gfas_dir) if gfas_dir.exists() else """","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"103"	"def detect_smoke_sources"	"gfas"	"""gfas_exists"": gfas_dir.exists(),"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"103"	"def detect_smoke_sources"	"GFAS"	"""gfas_exists"": gfas_dir.exists(),"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"104"	"def detect_smoke_sources"	"gfas"	"""gfas_grib_count"": len(gfas_gribs),"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"104"	"def detect_smoke_sources"	"GFAS"	"""gfas_grib_count"": len(gfas_gribs),"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"104"	"def detect_smoke_sources"	"grib"	"""gfas_grib_count"": len(gfas_gribs),"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"104"	"def detect_smoke_sources"	"GRIB"	"""gfas_grib_count"": len(gfas_gribs),"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"105"	"def detect_smoke_sources"	"gfas"	"""gfas_total_bytes"": int(gfas_total_bytes),"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"105"	"def detect_smoke_sources"	"GFAS"	"""gfas_total_bytes"": int(gfas_total_bytes),"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"106"	"def detect_smoke_sources"	"era5"	"""era5_zip"": str(era5_zip) if era5_zip else """","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"106"	"def detect_smoke_sources"	"ERA5"	"""era5_zip"": str(era5_zip) if era5_zip else """","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"107"	"def detect_smoke_sources"	"era5"	"""era5_exists"": era5_zip is not None and era5_zip.exists(),"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"107"	"def detect_smoke_sources"	"ERA5"	"""era5_exists"": era5_zip is not None and era5_zip.exists(),"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"108"	"def detect_smoke_sources"	"parquet"	"""parquet_zip_count"": len(parquet_existing),"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"109"	"def detect_smoke_sources"	"parquet"	"""parquet_zip_paths"": [str(p) for p in parquet_existing],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"115"	"def select_smoke_route"	"gfas"	"gfas_ok = bool(sources.get(""gfas_exists"")) and int(sources.get(""gfas_grib_count"") or 0) > 0"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"115"	"def select_smoke_route"	"GFAS"	"gfas_ok = bool(sources.get(""gfas_exists"")) and int(sources.get(""gfas_grib_count"") or 0) > 0"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"115"	"def select_smoke_route"	"grib"	"gfas_ok = bool(sources.get(""gfas_exists"")) and int(sources.get(""gfas_grib_count"") or 0) > 0"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"115"	"def select_smoke_route"	"GRIB"	"gfas_ok = bool(sources.get(""gfas_exists"")) and int(sources.get(""gfas_grib_count"") or 0) > 0"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"116"	"def select_smoke_route"	"era5"	"era5_ok = bool(sources.get(""era5_exists""))"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"116"	"def select_smoke_route"	"ERA5"	"era5_ok = bool(sources.get(""era5_exists""))"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"117"	"def select_smoke_route"	"parquet"	"parquet_ok = int(sources.get(""parquet_zip_count"") or 0) > 0"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"142"	"def select_smoke_route"	"THRESHOLD_DEFINED_AS_INDEXED_METHOD"	"""smoke_route_decision"": ""THRESHOLD_DEFINED_AS_INDEXED_METHOD"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"155"	"def select_smoke_route"	"gfas"	"if gfas_ok and era5_ok:"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"155"	"def select_smoke_route"	"GFAS"	"if gfas_ok and era5_ok:"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"155"	"def select_smoke_route"	"era5"	"if gfas_ok and era5_ok:"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\smoke_route_selector.py"	"pipeline\smoke_route_selector.py"	"155"	"def select_smoke_route"	"ERA5"	"if gfas_ok and era5_ok:"
