"file"	"rel_file"	"line"	"token"	"text"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"142"	"NO-GO_SCIENTIFIC_THRESHOLD"	"Montalegre;Montalegre;MUNICIPIO;143.81348358337112;5.992228482640463;5628.426547216801;4914.589734196291;18603.6496783409;3.0;4.0;HIGH;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;2095356.0;1722.5534514299034;7949.59058784829;20266585045.5658;HIGH_PRIORITY;""IECH_mean=143.81348358337112; recurrence=HIGH; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"143"	"v0_gfas_era5_real"	"Montemor-o-Novo;Montemor-o-Novo;MUNICIPIO;143.81348358337112;5.992228482640463;10353.863468096435;9346.906979952893;867.11111015279;3.0;0.0;MED;143.8134835833711;115.0507868666969;-28.7626967166742;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;2669770.0;507.5090778138777;106.74622009000161;1639920366.6848397;MEDIUM_PRIORITY;""IECH_mean=143.81348358337112; recurrence=MED; delta_S1_minus_S0=-28.7626967166742; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"143"	"GFAS"	"Montemor-o-Novo;Montemor-o-Novo;MUNICIPIO;143.81348358337112;5.992228482640463;10353.863468096435;9346.906979952893;867.11111015279;3.0;0.0;MED;143.8134835833711;115.0507868666969;-28.7626967166742;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;2669770.0;507.5090778138777;106.74622009000161;1639920366.6848397;MEDIUM_PRIORITY;""IECH_mean=143.81348358337112; recurrence=MED; delta_S1_minus_S0=-28.7626967166742; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"143"	"ERA5"	"Montemor-o-Novo;Montemor-o-Novo;MUNICIPIO;143.81348358337112;5.992228482640463;10353.863468096435;9346.906979952893;867.11111015279;3.0;0.0;MED;143.8134835833711;115.0507868666969;-28.7626967166742;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;2669770.0;507.5090778138777;106.74622009000161;1639920366.6848397;MEDIUM_PRIORITY;""IECH_mean=143.81348358337112; recurrence=MED; delta_S1_minus_S0=-28.7626967166742; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"143"	"SMOKE_ROUTE_BLOCKED"	"Montemor-o-Novo;Montemor-o-Novo;MUNICIPIO;143.81348358337112;5.992228482640463;10353.863468096435;9346.906979952893;867.11111015279;3.0;0.0;MED;143.8134835833711;115.0507868666969;-28.7626967166742;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;2669770.0;507.5090778138777;106.74622009000161;1639920366.6848397;MEDIUM_PRIORITY;""IECH_mean=143.81348358337112; recurrence=MED; delta_S1_minus_S0=-28.7626967166742; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"143"	"BLOCKED_FOR_CAUSAL_CLAIM"	"Montemor-o-Novo;Montemor-o-Novo;MUNICIPIO;143.81348358337112;5.992228482640463;10353.863468096435;9346.906979952893;867.11111015279;3.0;0.0;MED;143.8134835833711;115.0507868666969;-28.7626967166742;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;2669770.0;507.5090778138777;106.74622009000161;1639920366.6848397;MEDIUM_PRIORITY;""IECH_mean=143.81348358337112; recurrence=MED; delta_S1_minus_S0=-28.7626967166742; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"143"	"NO-GO_SCIENTIFIC_THRESHOLD"	"Montemor-o-Novo;Montemor-o-Novo;MUNICIPIO;143.81348358337112;5.992228482640463;10353.863468096435;9346.906979952893;867.11111015279;3.0;0.0;MED;143.8134835833711;115.0507868666969;-28.7626967166742;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;2669770.0;507.5090778138777;106.74622009000161;1639920366.6848397;MEDIUM_PRIORITY;""IECH_mean=143.81348358337112; recurrence=MED; delta_S1_minus_S0=-28.7626967166742; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"144"	"v0_gfas_era5_real"	"Montemor-o-Velho;Montemor-o-Velho;MUNICIPIO;143.81348358337112;5.992228482640463;15757.075601005652;14270.744117936249;265.5114133501817;3.0;1.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;3644904.0;213.80122046739956;25.92497306774064;873778961.7210066;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"144"	"GFAS"	"Montemor-o-Velho;Montemor-o-Velho;MUNICIPIO;143.81348358337112;5.992228482640463;15757.075601005652;14270.744117936249;265.5114133501817;3.0;1.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;3644904.0;213.80122046739956;25.92497306774064;873778961.7210066;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"144"	"ERA5"	"Montemor-o-Velho;Montemor-o-Velho;MUNICIPIO;143.81348358337112;5.992228482640463;15757.075601005652;14270.744117936249;265.5114133501817;3.0;1.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;3644904.0;213.80122046739956;25.92497306774064;873778961.7210066;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"144"	"SMOKE_ROUTE_BLOCKED"	"Montemor-o-Velho;Montemor-o-Velho;MUNICIPIO;143.81348358337112;5.992228482640463;15757.075601005652;14270.744117936249;265.5114133501817;3.0;1.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;3644904.0;213.80122046739956;25.92497306774064;873778961.7210066;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"144"	"BLOCKED_FOR_CAUSAL_CLAIM"	"Montemor-o-Velho;Montemor-o-Velho;MUNICIPIO;143.81348358337112;5.992228482640463;15757.075601005652;14270.744117936249;265.5114133501817;3.0;1.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;3644904.0;213.80122046739956;25.92497306774064;873778961.7210066;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"144"	"NO-GO_SCIENTIFIC_THRESHOLD"	"Montemor-o-Velho;Montemor-o-Velho;MUNICIPIO;143.81348358337112;5.992228482640463;15757.075601005652;14270.744117936249;265.5114133501817;3.0;1.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;3644904.0;213.80122046739956;25.92497306774064;873778961.7210066;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"145"	"v0_gfas_era5_real"	"Montijo;Montijo;MUNICIPIO;143.81348358337112;5.992228482640463;35931.60866439085;35542.91949687239;94.46844351022992;3.0;0.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;4965942.0;63.336345779999355;8.892389969999765;358683712.46782213;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"145"	"GFAS"	"Montijo;Montijo;MUNICIPIO;143.81348358337112;5.992228482640463;35931.60866439085;35542.91949687239;94.46844351022992;3.0;0.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;4965942.0;63.336345779999355;8.892389969999765;358683712.46782213;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"145"	"ERA5"	"Montijo;Montijo;MUNICIPIO;143.81348358337112;5.992228482640463;35931.60866439085;35542.91949687239;94.46844351022992;3.0;0.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;4965942.0;63.336345779999355;8.892389969999765;358683712.46782213;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"145"	"SMOKE_ROUTE_BLOCKED"	"Montijo;Montijo;MUNICIPIO;143.81348358337112;5.992228482640463;35931.60866439085;35542.91949687239;94.46844351022992;3.0;0.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;4965942.0;63.336345779999355;8.892389969999765;358683712.46782213;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"145"	"BLOCKED_FOR_CAUSAL_CLAIM"	"Montijo;Montijo;MUNICIPIO;143.81348358337112;5.992228482640463;35931.60866439085;35542.91949687239;94.46844351022992;3.0;0.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;4965942.0;63.336345779999355;8.892389969999765;358683712.46782213;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"145"	"NO-GO_SCIENTIFIC_THRESHOLD"	"Montijo;Montijo;MUNICIPIO;143.81348358337112;5.992228482640463;35931.60866439085;35542.91949687239;94.46844351022992;3.0;0.0;LOW;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;4965942.0;63.336345779999355;8.892389969999765;358683712.46782213;MONITOR;""IECH_mean=143.81348358337112; recurrence=LOW; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"146"	"v0_gfas_era5_real"	"Monção;Monção;MUNICIPIO;143.81348358337112;5.992228482640463;11523.419653469708;10511.283339440373;7783.198837932303;3.0;3.0;HIGH;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;2694261.0;1469.9439977774152;3570.8292179323876;13581158684.931509;HIGH_PRIORITY;""IECH_mean=143.81348358337112; recurrence=HIGH; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"146"	"GFAS"	"Monção;Monção;MUNICIPIO;143.81348358337112;5.992228482640463;11523.419653469708;10511.283339440373;7783.198837932303;3.0;3.0;HIGH;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;2694261.0;1469.9439977774152;3570.8292179323876;13581158684.931509;HIGH_PRIORITY;""IECH_mean=143.81348358337112; recurrence=HIGH; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"146"	"ERA5"	"Monção;Monção;MUNICIPIO;143.81348358337112;5.992228482640463;11523.419653469708;10511.283339440373;7783.198837932303;3.0;3.0;HIGH;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;2694261.0;1469.9439977774152;3570.8292179323876;13581158684.931509;HIGH_PRIORITY;""IECH_mean=143.81348358337112; recurrence=HIGH; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"brief\causal_matrix\causal_matrix_IECH_municipio.csv"	"146"	"SMOKE_ROUTE_BLOCKED"	"Monção;Monção;MUNICIPIO;143.81348358337112;5.992228482640463;11523.419653469708;10511.283339440373;7783.198837932303;3.0;3.0;HIGH;143.8134835833711;115.05078686669688;-28.762696716674213;Acrisols;1.0;Fallback WRB global class from raster metadata after zonal and centroid extraction failures.;2694261.0;1469.9439977774152;3570.8292179323876;13581158684.931509;HIGH_PRIORITY;""IECH_mean=143.81348358337112; recurrence=HIGH; delta_S1_minus_S0=-28.762696716674213; WRB as contextual descriptor."";SMOKE_ROUTE_BLOCKED;HOLD;BLOCKED_FOR_CAUSAL_CLAIM;NO-GO_SCIENTIFIC_THRESHOLD;""v0_gfas_era5_real|THRESHOLD_DEFINED_AS_INDEXED_METHOD;BLOCKED_SPATIAL_SMOKE_CLAIM;BLOCKED_POPULATION_EXPOSURE_CLAIM"""
